fname,row_id,col_id
S0022309399006778__2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S002230930000291X__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0167273813000052__0,"[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2]","[(18, 0), (60, 0), (24, 0), (69, 3), (39, 3), (33, 3), (30, 0), (3, 3), (5, 5), (4, 4), (75, 3), (66, 0), (2, 2), (1, 1), (36, 0), (0, 0), (45, 3), (15, 3), (72, 0), (81, 3), (51, 3), (78, 0), (42, 0), (12, 0), (27, 3), (21, 3), (48, 0), (63, 3), (57, 3), (54, 0)]"
S0167273813000052__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309309006206__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309303009633__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309314006620__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309307012975__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309307012975__2,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309307012975__3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309315301745__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S002230930201013X__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309307011404__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309305002449__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309305002449__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309308000902__0,"[0, 1, 1, 1, 1, 3, 2, 2, 2, 2, 2, 2]","[(16, 2), (18, 4), (15, 1), (12, 5), (27, 6), (17, 3), (10, 3), (25, 4), (8, 1), (23, 2), (11, 4), (33, 5), (32, 4), (31, 3), (34, 6), (9, 2), (30, 2), (19, 5), (29, 1), (24, 3), (26, 5), (20, 6), (22, 1)]"
S0022309308000902__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309399008844__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309399008844__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309315301538__0,"[0, 1, 1, 1, 1, 1, 1, 3, 2, 2, 2, 2, 2, 2, 2]","[(28, 4), (9, 1), (43, 3), (26, 2), (25, 1), (42, 2), (41, 1), (19, 3), (21, 5), (20, 4), (35, 3), (18, 2), (17, 1), (51, 3), (34, 2), (33, 1), (30, 6), (31, 7), (50, 2), (49, 1), (11, 3), (13, 5), (27, 3), (12, 4), (29, 5), (10, 2)]"
S0022309315301538__1,"[3, 0, 2, 2, 2, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0]","[(37, 30), (21, 20), (27, 20), (41, 40), (34, 30), (44, 40), (47, 40), (31, 30), (24, 20)]"
S0022309398004293__0,"[3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 1, 1]","[(26, 24), (13, 12), (19, 18), (7, 6), (25, 24), (11, 9), (29, 27), (14, 12), (23, 21), (22, 21), (17, 15), (16, 15), (4, 3), (28, 27), (8, 6), (20, 18), (10, 9), (5, 3)]"
S0022309398004293__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309307004097__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309307004097__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309307004097__2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309306013184__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309306013184__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309306013184__2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309308007783__0,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 3, 2, 2, 2, 0, 0]","[(51, 9), (38, 8), (37, 7), (21, 9), (20, 8), (45, 9), (57, 9), (44, 8), (56, 8), (49, 7), (19, 7), (26, 8), (13, 7), (50, 8), (55, 7), (25, 7), (27, 9), (31, 7), (33, 9), (15, 9), (32, 8), (14, 8), (39, 9)]"
S0022309308007783__1,"[0, 0, 0, 0, 0, 0]",[]
S0022309314005134__1,"[0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309314005134__2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022459613001813__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022459613001813__2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022459613001813__3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022459613001813__4,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309314002397__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309306011768__0,"[0, 0, 0, 0, 0, 0]",[]
S0022309301006792__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022459609005222__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022459609005222__1,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 2, 2, 2, 2, 0, 0, 0, 0, 0]","[(104, 14), (154, 14), (143, 13), (94, 14), (182, 12), (193, 13), (131, 11), (133, 13), (192, 12), (111, 11), (132, 12), (23, 13), (83, 13), (144, 14), (183, 13), (194, 14), (122, 12), (84, 14), (134, 14), (73, 13), (62, 12), (121, 11), (171, 11), (173, 13), (101, 11), (72, 12), (151, 11), (172, 12), (123, 13), (24, 14), (74, 14), (63, 13), (162, 12), (124, 14), (102, 12), (113, 13), (161, 11), (51, 11), (53, 13), (112, 12), (31, 11), (52, 12), (64, 14), (103, 13), (114, 14), (42, 12), (54, 14), (184, 14), (41, 11), (91, 11), (93, 13), (174, 14), (21, 11), (92, 12), (43, 13), (44, 14), (163, 13), (33, 13), (81, 11), (164, 14), (32, 12), (61, 11), (153, 13), (142, 12), (181, 11), (34, 14)]"
S0022459609005222__2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022459609005222__3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022459609005222__4,"[0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309314004773__0,"[0, 1, 1, 1, 1, 1, 3, 2, 2, 2, 2, 2, 2, 2]","[(28, 4), (9, 1), (43, 3), (45, 5), (26, 2), (29, 5), (44, 4), (25, 1), (22, 6), (23, 7), (42, 2), (41, 1), (38, 6), (39, 7), (19, 3), (21, 5), (20, 4), (35, 3), (37, 5), (18, 2), (36, 4), (17, 1), (14, 6), (34, 2), (33, 1), (30, 6), (31, 7), (11, 3), (13, 5), (46, 6), (12, 4), (47, 7), (27, 3), (10, 2)]"
S0022309314004773__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S002230930700453X__0,"[0, 1, 1, 1, 1, 1, 3, 2, 2, 2, 2, 2, 0]","[(16, 2), (18, 4), (15, 1), (12, 5), (39, 4), (17, 3), (37, 2), (10, 3), (25, 4), (8, 1), (23, 2), (40, 5), (11, 4), (38, 3), (33, 5), (32, 4), (31, 3), (36, 1), (9, 2), (30, 2), (19, 5), (29, 1), (24, 3), (26, 5), (22, 1)]"
S002230930700453X__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S002230930700453X__2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S002230930700453X__3,"[0, 0, 0, 0, 0, 0, 0, 0]",[]
S002230930700453X__4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S002230930700453X__5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S002230930700453X__6,"[0, 0, 0, 0, 0, 0, 0]",[]
S002230930700453X__7,"[0, 0, 0, 0, 0, 0, 0]",[]
S002230930700453X__8,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309315300120__0,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[(19, 19), (11, 11), (12, 12), (24, 4), (44, 4), (27, 17), (73, 75), (66, 66), (52, 12), (139, 9), (109, 9), (43, 13), (38, 18), (22, 12), (97, 77), (32, 12), (54, 4), (64, 4), (84, 4), (59, 9), (16, 16), (13, 13), (83, 13), (34, 4), (148, 78), (62, 65), (67, 67), (48, 68), (138, 78), (99, 9), (79, 79), (53, 13), (128, 78), (103, 13), (42, 12), (129, 9), (94, 4), (92, 12), (104, 4), (10, 10), (33, 13), (87, 77), (17, 17), (63, 65), (39, 9), (28, 18), (75, 75), (74, 4), (49, 9), (158, 78), (159, 9), (147, 77), (69, 69), (47, 67), (68, 68), (88, 78), (127, 77), (58, 68), (78, 78), (102, 12), (57, 67), (89, 9), (65, 65), (112, 12), (72, 75), (157, 77), (93, 13), (107, 77), (82, 12), (114, 4), (18, 18), (98, 78), (77, 77), (29, 9), (76, 76), (149, 9), (137, 77), (14, 14), (113, 13), (15, 15), (117, 77), (118, 78), (119, 9), (108, 78), (37, 17), (23, 13)]"
S0022309315300120__1,"[0, 0, 1, 1, 1, 1, 1, 1, 0, 2, 2, 2, 2, 2, 0]","[(51, 9), (43, 8), (54, 12), (16, 9), (15, 8), (37, 9), (29, 8), (36, 8), (30, 9), (50, 8), (44, 9), (26, 12), (47, 12), (25, 11), (32, 11), (23, 9), (52, 10), (22, 8), (45, 10)]"
S0022309315300120__2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309315300120__3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309315300120__4,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 2, 2, 2, 0, 0, 0]","[(72, 2), (71, 1), (73, 3), (16, 2), (15, 1), (17, 3), (66, 3), (10, 3), (37, 2), (59, 3), (64, 1), (79, 2), (52, 3), (8, 1), (23, 2), (58, 2), (57, 1), (50, 1), (44, 2), (45, 3), (38, 3), (87, 3), (43, 1), (31, 3), (36, 1), (65, 2), (86, 2), (9, 2), (85, 1), (80, 3), (30, 2), (29, 1), (78, 1), (24, 3), (51, 2), (22, 1)]"
S0022309315300120__5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309315300120__6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309306011045__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309306011045__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309309007194__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309305006046__0,"[0, 0, 1, 1, 1, 1, 1, 1, 0, 2, 0, 2, 2, 2, 2, 0, 0, 0]","[(66, 16), (46, 16), (56, 16), (26, 16), (73, 13), (35, 15), (24, 14), (63, 13), (75, 15), (53, 13), (64, 14), (65, 15), (54, 14), (55, 15), (76, 16), (43, 13), (44, 14), (33, 13), (45, 15), (61, 11), (36, 16), (34, 14)]"
S0022309305006046__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022459613004222__0,"[0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 2, 2, 2, 2, 2, 0, 2, 2, 0, 2, 0]","[(67, 2), (69, 4), (41, 2), (22, 9), (30, 4), (50, 11), (152, 9), (165, 9), (177, 8), (191, 9), (48, 9), (61, 9), (171, 2), (16, 3), (56, 4), (145, 2), (28, 2), (55, 3), (68, 3), (29, 3), (167, 11), (42, 3), (141, 11), (134, 4), (54, 2), (139, 9), (80, 2), (82, 4), (161, 5), (81, 3), (178, 9), (148, 5), (132, 2), (159, 3), (188, 6), (17, 4), (133, 3), (43, 4), (146, 3), (15, 2), (35, 9), (74, 9)]"
S0022459613004222__1,"[0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022459613004222__4,"[0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309300001484__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309300001484__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309303002886__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309303002886__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309303002886__2,"[3, 2, 0, 2, 2, 2, 2, 2, 2, 0, 2, 0, 2, 0, 0, 0, 1, 0, 0, 0]","[(21, 20), (51, 50), (61, 60), (41, 40), (16, 15), (36, 35), (31, 30), (6, 5), (26, 25)]"
S0022309302019592__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309302019592__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309302019592__2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309302019592__3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309302019592__4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309302019592__5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309302019592__6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309302019592__7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309302019592__8,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309302019592__9,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309302019592__10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309308002299__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S002230930600977X__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S002230930600977X__1,"[3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 1, 1]","[(26, 24), (37, 36), (38, 36), (31, 30), (17, 15), (29, 27), (13, 12), (19, 18), (43, 42), (7, 6), (35, 33), (23, 21), (28, 27), (8, 6), (20, 18), (44, 42), (22, 21), (10, 9), (41, 39), (53, 51), (47, 45), (11, 9), (34, 33), (46, 45), (40, 39), (52, 51), (49, 48), (5, 3), (25, 24), (14, 12), (50, 48), (4, 3), (32, 30)]"
S002230930600977X__2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S002230939600542X__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309306000378__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309306000378__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309315001209__0,"[0, 0, 1, 1, 1, 1, 1, 1, 3, 2, 2, 2, 2, 0]","[(43, 7), (38, 8), (37, 7), (21, 9), (20, 8), (45, 9), (44, 8), (16, 10), (19, 7), (26, 8), (13, 7), (22, 10), (28, 10), (40, 10), (25, 7), (27, 9), (31, 7), (34, 10), (33, 9), (32, 8), (14, 8), (39, 9)]"
S0022309315001209__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309315001209__2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309308005061__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309308005061__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309303006963__0,"[0, 0, 1, 0, 1, 0, 3, 2, 2, 2, 2, 2, 0]","[(31, 28), (18, 14), (30, 2), (16, 2), (19, 5), (15, 1), (29, 1), (33, 5), (17, 3), (32, 28)]"
S0022309303006963__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309303006963__2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309303006963__3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309303006963__4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S002230939800711X__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S002230939800711X__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S002230939800711X__2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S002230939800711X__3,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309309005882__0,"[0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 0, 0, 0, 0, 0]","[(30, 12), (37, 10), (45, 9), (39, 12), (57, 12), (54, 9), (18, 9), (19, 10), (21, 12), (36, 9), (28, 10), (29, 11), (47, 11), (27, 9), (46, 10), (55, 10), (38, 11), (20, 11), (56, 11), (48, 12)]"
S0022309309005882__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309309005882__4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309313001853__0,"[0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 3, 2, 2, 2, 2, 0]","[(43, 7), (38, 8), (37, 7), (21, 9), (20, 8), (45, 9), (44, 8), (16, 10), (63, 9), (19, 7), (26, 8), (13, 7), (22, 10), (28, 10), (40, 10), (25, 7), (27, 9), (46, 10), (61, 7), (31, 7), (34, 10), (33, 9), (15, 9), (32, 8), (39, 9)]"
S0022309306010052__0,"[3, 0, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0]","[(94, 90), (66, 60), (96, 90), (74, 70), (92, 90), (36, 30), (58, 50), (22, 20), (42, 40), (26, 20), (48, 40), (76, 70), (86, 80), (82, 80), (52, 50), (72, 70), (46, 40), (64, 60), (34, 30), (78, 70), (28, 20), (24, 20), (68, 60), (56, 50), (88, 80), (38, 30), (62, 60), (54, 50), (32, 30), (84, 80), (44, 40)]"
S0022309306010052__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309306010052__2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309306010052__3,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0167273814001404__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309305001092__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(120, 190), (220, 260), (220, 190), (110, 190), (340, 260), (340, 190), (110, 20), (100, 20), (120, 20)]"
S0022309305001092__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309301008894__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309301008894__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309305003911__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309306000275__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309308004912__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309308004912__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309303003156__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S016727380300479X__0,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 2, 2, 2, 0, 0, 0]","[(51, 9), (16, 9), (43, 8), (15, 8), (37, 9), (29, 8), (36, 8), (30, 9), (50, 8), (57, 8), (44, 9), (24, 10), (17, 10), (38, 10), (59, 10), (31, 10), (58, 9), (23, 9), (52, 10), (22, 8), (45, 10)]"
S016727380300479X__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S016727380300479X__2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S002230930500373X__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309300000612__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309300000612__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309301007724__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309300003276__0,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 2, 2, 2, 2, 2]","[(70, 4), (28, 4), (62, 2), (26, 2), (61, 1), (29, 5), (71, 5), (25, 1), (41, 5), (68, 2), (34, 4), (32, 2), (31, 1), (40, 4), (39, 3), (69, 3), (33, 3), (11, 5), (55, 1), (46, 4), (67, 1), (75, 3), (77, 5), (76, 4), (38, 2), (37, 1), (47, 5), (74, 2), (44, 2), (17, 5), (73, 1), (8, 2), (45, 3), (16, 4), (15, 3), (7, 1), (9, 3), (10, 4), (22, 4), (43, 1), (53, 5), (51, 3), (57, 3), (59, 5), (52, 4), (14, 2), (13, 1), (23, 5), (50, 2), (20, 2), (49, 1), (21, 3), (65, 5), (56, 2), (58, 4), (64, 4), (63, 3), (19, 1), (27, 3), (35, 5)]"
S0022309300003276__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309300003276__2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309300003276__3,"[0, 0, 0]",[]
S0022309300003276__4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309300003276__5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309300003276__6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309303004393__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309305005831__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309306000330__0,"[0, 1, 1, 1, 3, 2, 2, 2, 2, 2, 2, 2, 2]","[(34, 7), (23, 5), (24, 6), (11, 2), (13, 4), (35, 8), (10, 1), (12, 3)]"
